2038232,330.0000
2038234,334.0000
2038236,338.0000
2038238,330.0000
2038240,330.0000
2038242,330.0000
2038244,330.0000
2038246,328.0000
2038248,330.0000
2038250,334.0000
2038252,330.0000
2038254,330.0000
2038256,330.0000
2038258,334.0000
2038260,330.0000
2038262,330.0000
2038264,334.0000
2038266,330.0000
2038268,334.0000
2038270,330.0000
2038272,330.0000
2038274,330.0000
2038276,330.0000
2038278,334.0000
2038280,334.0000
2038282,334.0000
2038284,330.0000
2038286,348.0000
2038288,350.0000
2038290,348.0000
2038292,348.0000
2038294,354.0000
2038296,350.0000
2038298,350.0000
2038300,350.0000
2038302,334.0000
2038304,334.0000
2038306,338.0000
2038308,330.0000
2038310,330.0000
2038312,330.0000
2038314,330.0000
2038316,330.0000
2038318,330.0000
2038320,330.0000
2038322,330.0000
2038324,330.0000
2038326,330.0000
2038328,328.0000
2038330,334.0000
2038332,330.0000
2038334,328.0000
2038336,330.0000
2038338,330.0000
2038340,330.0000
2038342,330.0000
2038344,330.0000
2038346,334.0000
2038348,330.0000
2038350,330.0000
2038352,328.0000
2038354,330.0000
2038356,328.0000
2038358,330.0000
2038360,334.0000
2038362,338.0000
2038364,334.0000
2038366,334.0000
2038368,330.0000
2038370,330.0000
2038372,334.0000
2038374,330.0000
2038376,330.0000
2038378,338.0000
2038380,330.0000
2038382,330.0000
2038384,334.0000
2038386,330.0000
2038388,328.0000
2038390,330.0000
2038392,334.0000
2038394,330.0000
2038396,330.0000
2038398,330.0000
2038400,330.0000
2038402,330.0000
2038404,330.0000
2038406,330.0000
2038408,330.0000
2038410,328.0000
2038412,328.0000
2038414,330.0000
2038416,330.0000
2038418,328.0000
2038420,328.0000
2038422,330.0000
2038424,330.0000
2038426,330.0000
2038428,330.0000
2038430,328.0000
2038432,330.0000
2038434,328.0000
2038436,328.0000
2038438,334.0000
2038440,328.0000
2038442,328.0000
2038444,330.0000
2038446,330.0000
2038448,330.0000
2038450,328.0000
2038452,328.0000
2038454,330.0000
2038456,330.0000
2038458,328.0000
2038460,330.0000
2038462,328.0000
2038464,330.0000
2038466,330.0000
2038468,328.0000
2038470,330.0000
2038472,330.0000
2038474,330.0000
2038476,328.0000
2038478,330.0000
2038480,328.0000
2038482,328.0000
2038484,338.0000
2038486,334.0000
2038488,338.0000
2038490,328.0000
2038492,330.0000
2038494,334.0000
2038496,334.0000
2038498,334.0000
2038500,338.0000
2038502,334.0000
2038504,338.0000
2038506,330.0000
2038508,334.0000
2038510,334.0000
2038512,338.0000
2038514,334.0000
2038516,328.0000
2038518,328.0000
2038520,328.0000
2038522,334.0000
2038524,330.0000
2038526,330.0000
2038528,330.0000
2038530,330.0000
2038532,334.0000
2038534,330.0000
2038536,330.0000
2038538,328.0000
2038540,330.0000
2038542,338.0000
2038544,338.0000
2038546,334.0000
2038548,330.0000
2038550,334.0000
2038552,330.0000
2038554,330.0000
2038556,324.0000
2038558,330.0000
2038560,334.0000
2038562,334.0000
2038564,334.0000
2038566,330.0000
2038568,334.0000
2038570,330.0000
2038572,328.0000
2038574,330.0000
2038576,328.0000
2038578,330.0000
2038580,334.0000
2038582,330.0000
2038584,330.0000
2038586,334.0000
2038588,334.0000
2038590,330.0000
2038592,328.0000
2038594,330.0000
2038596,334.0000
2038598,330.0000
2038600,330.0000
2038602,330.0000
2038604,330.0000
2038606,330.0000
2038608,338.0000
2038610,330.0000
2038612,330.0000
2038614,330.0000
2038616,328.0000
2038618,330.0000
2038620,328.0000
2038622,328.0000
2038624,334.0000
2038626,330.0000
2038628,330.0000
2038630,330.0000
2038632,328.0000
2038634,334.0000
2038636,334.0000
2038638,330.0000
2038640,330.0000
2038642,330.0000
2038644,330.0000
2038646,328.0000
2038648,330.0000
2038650,330.0000
2038652,334.0000
2038654,328.0000
2038656,330.0000
2038658,330.0000
2038660,330.0000
2038662,330.0000
2038664,334.0000
2038666,330.0000
2038668,330.0000
2038670,330.0000
2038672,328.0000
2038674,330.0000
2038676,324.0000
2038678,330.0000
2038680,330.0000
2038682,334.0000
2038684,330.0000
2038686,330.0000
2038688,328.0000
2038690,324.0000
2038692,330.0000
2038694,328.0000
2038696,328.0000
2038698,334.0000
2038700,330.0000
2038702,330.0000
2038704,328.0000
2038706,330.0000
2038708,328.0000
2038710,330.0000
2038712,328.0000
2038714,330.0000
2038716,330.0000
2038718,330.0000
2038720,330.0000
2038722,334.0000
2038724,330.0000
2038726,330.0000
2038728,330.0000
2038730,330.0000
2038732,330.0000
2038734,330.0000
2038736,328.0000
2038738,330.0000
2038740,334.0000
2038742,330.0000
2038744,328.0000
2038746,328.0000
2038748,328.0000
2038750,330.0000
2038752,330.0000
2038754,330.0000
2038756,330.0000
2038758,334.0000
2038760,330.0000
2038762,330.0000
2038764,330.0000
2038766,328.0000
2038768,330.0000
2038770,330.0000
2038772,330.0000
2038774,330.0000
2038776,330.0000
2038778,330.0000
2038780,334.0000
2038782,330.0000
2038784,330.0000
2038786,330.0000
2038788,330.0000
2038790,330.0000
2038792,330.0000
2038794,328.0000
2038796,328.0000
2038798,330.0000
2038800,328.0000
2038802,328.0000
2038804,330.0000
2038806,330.0000
