39589,340.0000
39591,328.0000
39593,330.0000
39595,330.0000
39597,338.0000
39599,334.0000
39601,324.0000
39603,334.0000
39605,330.0000
39607,334.0000
39609,334.0000
39611,330.0000
39613,334.0000
39615,324.0000
39617,334.0000
39619,334.0000
39621,334.0000
39623,334.0000
39625,330.0000
39627,330.0000
39629,340.0000
39631,334.0000
39633,334.0000
39635,334.0000
39637,334.0000
39639,334.0000
39641,328.0000
39643,338.0000
39645,330.0000
39647,334.0000
39649,338.0000
39651,334.0000
39653,330.0000
39655,330.0000
39657,330.0000
39659,334.0000
39661,330.0000
39663,334.0000
39665,334.0000
39667,334.0000
39669,340.0000
39671,330.0000
39673,328.0000
39675,334.0000
39677,330.0000
39679,330.0000
39681,330.0000
39683,334.0000
39685,334.0000
39687,334.0000
39689,330.0000
39691,330.0000
39693,334.0000
39695,334.0000
39697,330.0000
39699,330.0000
39701,330.0000
39703,334.0000
39705,330.0000
39707,330.0000
39709,330.0000
39711,340.0000
39713,334.0000
39715,334.0000
39717,330.0000
39719,330.0000
39721,328.0000
39723,334.0000
39725,338.0000
39727,334.0000
39729,334.0000
39731,334.0000
39733,330.0000
39735,338.0000
39737,338.0000
39739,334.0000
39741,334.0000
39743,334.0000
39745,334.0000
39747,334.0000
39749,338.0000
39751,334.0000
39753,330.0000
39755,330.0000
39757,334.0000
39759,334.0000
39761,328.0000
39763,338.0000
39765,338.0000
39767,334.0000
39769,334.0000
39771,338.0000
39773,330.0000
39775,322.0000
39777,330.0000
39779,334.0000
39781,334.0000
39783,330.0000
39785,330.0000
39787,330.0000
39789,340.0000
39791,334.0000
39793,330.0000
39795,330.0000
39797,334.0000
39799,334.0000
39801,322.0000
39803,338.0000
39805,334.0000
39807,338.0000
39809,338.0000
39811,338.0000
39813,334.0000
39815,330.0000
39817,338.0000
39819,338.0000
39821,334.0000
39823,338.0000
39825,338.0000
39827,334.0000
39829,340.0000
39831,338.0000
39833,330.0000
39835,340.0000
39837,338.0000
39839,334.0000
39841,338.0000
39843,340.0000
39845,334.0000
39847,334.0000
39849,338.0000
39851,334.0000
39853,334.0000
39855,328.0000
39857,338.0000
39859,334.0000
39861,334.0000
39863,334.0000
39865,334.0000
39867,338.0000
39869,330.0000
39871,334.0000
39873,330.0000
39875,330.0000
39877,334.0000
39879,334.0000
39881,330.0000
39883,338.0000
39885,330.0000
39887,330.0000
39889,330.0000
39891,330.0000
39893,334.0000
39895,330.0000
39897,338.0000
39899,330.0000
39901,328.0000
39903,334.0000
39905,334.0000
39907,334.0000
39909,334.0000
39911,334.0000
39913,330.0000
39915,330.0000
39917,334.0000
39919,330.0000
39921,324.0000
39923,338.0000
39925,334.0000
39927,334.0000
39929,330.0000
39931,334.0000
39933,334.0000
39935,324.0000
39937,334.0000
39939,334.0000
39941,334.0000
39943,334.0000
39945,334.0000
39947,330.0000
39949,340.0000
39951,334.0000
39953,330.0000
39955,330.0000
39957,334.0000
39959,334.0000
39961,334.0000
39963,340.0000
39965,334.0000
39967,334.0000
39969,334.0000
39971,338.0000
39973,334.0000
39975,328.0000
39977,338.0000
39979,334.0000
39981,334.0000
39983,334.0000
39985,334.0000
39987,334.0000
39989,338.0000
39991,328.0000
39993,330.0000
39995,328.0000
39997,334.0000
39999,334.0000
40001,330.0000
40003,340.0000
40005,334.0000
40007,330.0000
40009,334.0000
40011,334.0000
40013,334.0000
40015,330.0000
40017,334.0000
40019,330.0000
40021,330.0000
40023,330.0000
40025,330.0000
40027,334.0000
40029,334.0000
40031,334.0000
40033,330.0000
40035,334.0000
40037,330.0000
40039,330.0000
40041,330.0000
40043,338.0000
40045,338.0000
40047,334.0000
40049,334.0000
40051,334.0000
40053,338.0000
40055,338.0000
40057,338.0000
40059,330.0000
40061,330.0000
40063,334.0000
40065,338.0000
40067,330.0000
40069,340.0000
40071,334.0000
40073,330.0000
40075,330.0000
40077,334.0000
40079,330.0000
40081,324.0000
40083,338.0000
40085,328.0000
40087,328.0000
40089,330.0000
40091,330.0000
40093,330.0000
40095,322.0000
40097,338.0000
40099,334.0000
40101,334.0000
40103,330.0000
40105,334.0000
40107,330.0000
40109,340.0000
40111,330.0000
40113,334.0000
40115,330.0000
40117,330.0000
40119,330.0000
40121,330.0000
40123,340.0000
40125,334.0000
40127,334.0000
40129,338.0000
40131,338.0000
40133,330.0000
40135,330.0000
40137,338.0000
40139,334.0000
40141,338.0000
40143,334.0000
40145,334.0000
40147,338.0000
40149,344.0000
40151,330.0000
40153,334.0000
40155,334.0000
40157,330.0000
40159,338.0000
40161,334.0000
40163,340.0000
40165,334.0000
40167,334.0000
40169,334.0000
40171,334.0000
40173,330.0000
40175,328.0000
40177,330.0000
40179,328.0000
40181,330.0000
40183,334.0000
40185,330.0000
40187,334.0000
40189,330.0000
40191,330.0000
40193,330.0000
40195,330.0000
40197,334.0000
40199,328.0000
40201,334.0000
40203,338.0000
40205,338.0000
40207,334.0000
40209,334.0000
40211,334.0000
40213,334.0000
40215,340.0000
40217,338.0000
40219,334.0000
40221,338.0000
40223,338.0000
40225,334.0000
40227,330.0000
40229,340.0000
40231,338.0000
40233,338.0000
40235,338.0000
40237,334.0000
40239,334.0000
40241,328.0000
40243,338.0000
40245,334.0000
40247,334.0000
40249,334.0000
40251,334.0000
40253,334.0000
40255,328.0000
40257,334.0000
40259,338.0000
40261,334.0000
40263,334.0000
40265,330.0000
40267,334.0000
40269,338.0000
40271,334.0000
40273,330.0000
40275,334.0000
40277,330.0000
40279,330.0000
40281,330.0000
40283,340.0000
40285,334.0000
40287,330.0000
40289,334.0000
40291,348.0000
40293,348.0000
40295,340.0000
40297,350.0000
40299,350.0000
40301,350.0000
40303,338.0000
40305,334.0000
40307,334.0000
40309,340.0000
40311,330.0000
40313,330.0000
40315,334.0000
40317,330.0000
40319,330.0000
40321,334.0000
40323,338.0000
40325,334.0000
40327,334.0000
40329,334.0000
40331,330.0000
40333,330.0000
40335,330.0000
40337,334.0000
40339,330.0000
40341,334.0000
40343,330.0000
40345,330.0000
40347,330.0000
40349,334.0000
40351,334.0000
40353,334.0000
40355,330.0000
40357,334.0000
40359,330.0000
40361,334.0000
40363,338.0000
40365,330.0000
40367,334.0000
40369,334.0000
40371,334.0000
40373,330.0000
40375,334.0000
40377,338.0000
40379,334.0000
40381,334.0000
40383,334.0000
40385,330.0000
40387,330.0000
40389,340.0000
40391,330.0000
40393,334.0000
40395,330.0000
40397,330.0000
40399,330.0000
40401,328.0000
40403,338.0000
40405,330.0000
40407,330.0000
40409,334.0000
40411,330.0000
40413,330.0000
40415,328.0000
40417,334.0000
40419,330.0000
40421,330.0000
40423,334.0000
40425,330.0000
40427,334.0000
40429,340.0000
40431,328.0000
40433,334.0000
40435,330.0000
40437,334.0000
40439,330.0000
40441,334.0000
40443,340.0000
40445,330.0000
40447,334.0000
40449,330.0000
40451,334.0000
40453,334.0000
40455,328.0000
40457,330.0000
40459,334.0000
40461,334.0000
40463,334.0000
40465,334.0000
40467,334.0000
40469,344.0000
40471,334.0000
40473,328.0000
40475,334.0000
40477,334.0000
40479,334.0000
40481,330.0000
40483,340.0000
40485,330.0000
40487,334.0000
40489,334.0000
40491,330.0000
40493,334.0000
40495,328.0000
40497,330.0000
40499,328.0000
40501,328.0000
40503,330.0000
40505,338.0000
40507,330.0000
40509,334.0000
40511,334.0000
40513,334.0000
40515,330.0000
40517,330.0000
40519,330.0000
