107397,456.0000
107399,458.0000
107401,458.0000
107403,458.0000
107405,456.0000
107407,458.0000
107409,458.0000
107411,458.0000
107413,458.0000
107415,458.0000
107417,458.0000
107419,458.0000
107421,458.0000
107423,458.0000
107425,458.0000
107427,458.0000
107429,458.0000
107431,458.0000
107433,458.0000
107435,458.0000
107437,458.0000
107439,458.0000
107441,458.0000
107443,458.0000
107445,458.0000
107447,458.0000
107449,458.0000
107451,458.0000
107453,458.0000
107455,458.0000
107457,458.0000
107459,458.0000
107461,458.0000
107463,456.0000
107465,458.0000
107467,458.0000
107469,456.0000
107471,458.0000
107473,458.0000
107475,456.0000
107477,458.0000
107479,458.0000
107481,458.0000
107483,458.0000
107485,458.0000
107487,458.0000
107489,456.0000
107491,458.0000
107493,462.0000
107495,458.0000
107497,458.0000
107499,458.0000
107501,458.0000
107503,458.0000
107505,458.0000
107507,458.0000
107509,458.0000
107511,458.0000
107513,462.0000
107515,462.0000
107517,458.0000
107519,458.0000
107521,462.0000
107523,458.0000
107525,458.0000
107527,458.0000
107529,458.0000
107531,458.0000
107533,484.0000
107535,484.0000
107537,484.0000
107539,484.0000
107541,484.0000
107543,484.0000
107545,484.0000
107547,484.0000
107549,484.0000
107551,484.0000
107553,484.0000
107555,484.0000
107557,484.0000
107559,484.0000
107561,484.0000
107563,482.0000
107565,484.0000
107567,484.0000
107569,484.0000
107571,484.0000
107573,484.0000
107575,484.0000
107577,484.0000
107579,458.0000
107581,458.0000
107583,458.0000
107585,458.0000
107587,458.0000
107589,458.0000
107591,462.0000
107593,458.0000
107595,458.0000
107597,458.0000
107599,462.0000
107601,458.0000
107603,458.0000
107605,458.0000
107607,462.0000
107609,458.0000
107611,458.0000
107613,458.0000
107615,458.0000
107617,458.0000
107619,458.0000
107621,458.0000
107623,462.0000
107625,458.0000
107627,458.0000
107629,458.0000
107631,456.0000
107633,458.0000
107635,458.0000
107637,462.0000
107639,458.0000
107641,458.0000
107643,458.0000
107645,458.0000
107647,462.0000
107649,458.0000
