Timestamp,Power (mW),Bus Voltage (V),Load Voltage (V),Current (mA)
21.47.21.483,68.00,4.99,4.99,14.00
21.47.21.496,72.00,5.00,5.01,14.10
21.47.21.509,72.00,5.00,5.00,14.00
21.47.21.522,68.00,5.00,5.00,13.70
21.47.21.535,68.00,5.00,5.01,13.90
21.47.21.548,68.00,5.00,5.00,13.60
21.47.21.561,68.00,5.00,5.00,13.90
21.47.21.574,68.00,5.00,5.00,14.00
21.47.21.587,68.00,4.99,4.99,13.80
21.47.21.600,68.00,5.00,5.00,14.00
21.47.21.613,68.00,5.00,5.00,13.70
21.47.21.626,68.00,4.99,4.99,14.00
21.47.21.639,68.00,5.00,5.00,14.10
21.47.21.652,68.00,5.00,5.00,13.80
21.47.21.665,68.00,5.00,5.00,13.70
21.47.21.678,68.00,5.00,5.01,14.00
21.47.21.691,68.00,5.00,5.00,13.90
21.47.21.704,68.00,5.00,5.00,14.10
21.47.21.717,330.00,4.89,4.90,69.40
21.47.21.730,302.00,4.81,4.82,62.60
21.47.21.743,298.00,4.81,4.81,62.40
21.47.21.756,302.00,4.81,4.82,62.80
21.47.21.769,304.00,4.81,4.81,63.70
21.47.21.782,302.00,4.81,4.81,62.60
21.47.21.806,292.00,4.81,4.81,61.00
21.47.21.819,302.00,4.81,4.81,62.50
21.47.21.832,302.00,4.81,4.82,62.40
21.47.21.845,302.00,4.80,4.81,62.60
21.47.21.858,302.00,4.82,4.82,62.40
21.47.21.871,304.00,4.81,4.82,63.40
21.47.21.884,312.00,4.79,4.80,65.00
21.47.21.897,314.00,4.80,4.81,65.40
21.47.21.910,314.00,4.80,4.81,65.30
21.47.21.923,314.00,4.80,4.80,65.10
21.47.21.936,312.00,4.80,4.81,65.00
21.47.21.949,314.00,4.80,4.81,65.20
21.47.21.962,314.00,4.79,4.80,65.20
21.47.21.975,314.00,4.80,4.81,65.40
21.47.21.988,314.00,4.80,4.81,65.10
21.47.22.001,312.00,4.80,4.80,65.20
21.47.22.014,312.00,4.81,4.81,65.10
21.47.22.027,314.00,4.80,4.80,65.50
21.47.22.040,308.00,4.79,4.80,64.20
21.47.22.053,312.00,4.80,4.81,65.10
21.47.22.066,312.00,4.80,4.80,65.10
21.47.22.079,312.00,4.80,4.81,65.10
21.47.22.092,314.00,4.80,4.81,64.90
21.47.22.105,312.00,4.80,4.80,65.20
21.47.22.118,314.00,4.80,4.81,65.80
21.47.22.131,314.00,4.80,4.81,65.40
21.47.22.144,302.00,4.79,4.79,62.70
21.47.22.157,312.00,4.80,4.81,65.10
21.47.22.170,312.00,4.80,4.81,65.00
21.47.22.183,312.00,4.80,4.80,65.20
21.47.22.196,314.00,4.80,4.81,65.00
21.47.22.209,312.00,4.80,4.81,65.10
21.47.22.222,312.00,4.80,4.81,65.90
21.47.22.235,312.00,4.80,4.81,65.10
21.47.22.248,312.00,4.80,4.81,65.00
21.47.22.261,312.00,4.80,4.80,65.10
21.47.22.274,312.00,4.81,4.81,65.10
21.47.22.287,314.00,4.80,4.81,64.90
21.47.22.300,312.00,4.80,4.80,65.10
21.47.22.313,314.00,4.80,4.81,65.20
21.47.22.326,314.00,4.80,4.80,65.20
21.47.22.339,314.00,4.80,4.81,65.40
21.47.22.352,314.00,4.80,4.81,65.30
21.47.22.365,312.00,4.80,4.80,65.20
21.47.22.378,314.00,4.80,4.81,65.30
21.47.22.391,314.00,4.80,4.81,65.20
21.47.22.404,312.00,4.79,4.80,65.20
21.47.22.417,314.00,4.80,4.81,65.30
21.47.22.430,314.00,4.80,4.81,65.30
21.47.22.443,314.00,4.80,4.80,65.30
21.47.22.468,312.00,4.80,4.81,65.20
21.47.22.481,312.00,4.80,4.80,65.20
21.47.22.494,314.00,4.80,4.81,65.20
21.47.22.507,312.00,4.80,4.80,65.00
21.47.22.520,314.00,4.80,4.81,65.30
21.47.22.533,312.00,4.80,4.81,65.30
21.47.22.546,314.00,4.80,4.80,65.50
21.47.22.559,312.00,4.80,4.81,65.20
21.47.22.572,314.00,4.80,4.81,65.30
21.47.22.585,314.00,4.79,4.80,65.30
21.47.22.598,312.00,4.80,4.81,65.20
21.47.22.611,312.00,4.80,4.81,64.90
21.47.22.624,312.00,4.79,4.80,65.40
21.47.22.637,314.00,4.80,4.81,65.40
21.47.22.650,314.00,4.80,4.81,65.20
21.47.22.663,314.00,4.79,4.80,65.20
21.47.22.676,312.00,4.80,4.81,65.00
21.47.22.689,314.00,4.80,4.81,65.10
21.47.22.702,312.00,4.79,4.80,65.10
21.47.22.715,312.00,4.80,4.81,65.00
21.47.22.728,314.00,4.80,4.81,65.40
21.47.22.741,312.00,4.80,4.81,65.10
21.47.22.754,314.00,4.80,4.81,65.30
21.47.22.767,314.00,4.80,4.81,65.20
21.47.22.780,312.00,4.80,4.81,65.30
21.47.22.793,312.00,4.80,4.81,65.80
21.47.22.806,314.00,4.80,4.80,65.20
21.47.22.819,312.00,4.80,4.81,65.20
21.47.22.832,314.00,4.80,4.81,65.40
21.47.22.845,312.00,4.80,4.80,65.20
21.47.22.858,312.00,4.80,4.80,65.30
21.47.22.871,312.00,4.80,4.81,65.10
21.47.22.884,312.00,4.80,4.80,65.20
21.47.22.897,314.00,4.80,4.81,65.30
21.47.22.910,314.00,4.80,4.81,65.20
21.47.22.923,312.00,4.80,4.80,65.20
21.47.22.936,314.00,4.80,4.81,65.40
21.47.22.949,304.00,4.80,4.81,63.60
21.47.22.962,298.00,4.78,4.79,65.00
21.47.22.975,314.00,4.80,4.81,65.20
21.47.22.988,314.00,4.80,4.81,65.30
21.47.23.001,312.00,4.80,4.80,64.80
21.47.23.014,314.00,4.80,4.81,65.30
21.47.23.027,314.00,4.80,4.81,65.20
21.47.23.040,314.00,4.80,4.81,65.50
21.47.23.053,312.00,4.80,4.81,64.60
21.47.23.066,314.00,4.80,4.80,62.00
21.47.23.079,312.00,4.81,4.81,65.20
21.47.23.092,314.00,4.80,4.81,65.30
21.47.23.105,312.00,4.80,4.80,65.20
21.47.23.132,314.00,4.80,4.81,65.40
21.47.23.145,314.00,4.80,4.80,65.40
21.47.23.158,314.00,4.80,4.81,65.40
21.47.23.171,312.00,4.80,4.81,65.10
21.47.23.184,312.00,4.80,4.80,65.20
21.47.23.197,314.00,4.80,4.81,65.30
21.47.23.210,312.00,4.80,4.81,65.10
21.47.23.223,314.00,4.79,4.80,65.50
21.47.23.236,312.00,4.80,4.81,65.30
21.47.23.249,314.00,4.80,4.81,65.20
21.47.23.262,314.00,4.79,4.80,65.30
21.47.23.275,312.00,4.80,4.81,65.10
21.47.23.288,314.00,4.80,4.81,65.40
21.47.23.301,314.00,4.79,4.80,65.10
21.47.23.314,314.00,4.80,4.81,65.20
21.47.23.327,314.00,4.80,4.80,65.20
21.47.23.340,312.00,4.80,4.80,65.40
21.47.23.353,314.00,4.80,4.81,65.30
21.47.23.366,314.00,4.80,4.80,65.50
21.47.23.379,314.00,4.80,4.81,65.30
21.47.23.392,314.00,4.80,4.81,65.50
21.47.23.405,314.00,4.80,4.80,65.40
21.47.23.418,312.00,4.80,4.81,65.10
21.47.23.431,314.00,4.80,4.81,65.30
21.47.23.444,314.00,4.80,4.80,65.50
21.47.23.457,314.00,4.80,4.81,65.30
21.47.23.470,314.00,4.80,4.81,65.20
21.47.23.483,314.00,4.80,4.80,65.30
21.47.23.496,314.00,4.80,4.81,65.40
21.47.23.509,318.00,4.80,4.81,66.10
21.47.23.522,314.00,4.79,4.80,65.50
21.47.23.535,314.00,4.80,4.81,65.30
21.47.23.548,314.00,4.80,4.81,65.60
21.47.23.561,312.00,4.80,4.80,65.10
21.47.23.574,312.00,4.80,4.81,65.20
21.47.23.587,314.00,4.80,4.80,65.20
21.47.23.600,314.00,4.80,4.81,65.40
21.47.23.613,314.00,4.80,4.81,65.20
21.47.23.626,314.00,4.80,4.80,65.30
21.47.23.639,312.00,4.80,4.81,65.20
21.47.23.652,312.00,4.80,4.81,65.10
21.47.23.665,314.00,4.80,4.80,65.10
21.47.23.678,314.00,4.79,4.80,65.50
21.47.23.691,314.00,4.80,4.81,65.30
21.47.23.704,312.00,4.79,4.80,65.40
21.47.23.717,314.00,4.80,4.81,65.40
21.47.23.730,314.00,4.80,4.81,65.30
21.47.23.743,314.00,4.80,4.80,65.30
21.47.23.756,314.00,4.80,4.81,65.40
21.47.23.769,314.00,4.80,4.81,65.30
21.47.23.794,314.00,4.80,4.81,65.50
21.47.23.807,314.00,4.80,4.80,65.00
21.47.23.820,312.00,4.80,4.81,65.20
21.47.23.833,314.00,4.80,4.81,65.30
21.47.23.846,314.00,4.80,4.80,65.40
21.47.23.859,314.00,4.80,4.81,65.30
21.47.23.872,314.00,4.80,4.81,65.00
21.47.23.885,312.00,4.78,4.79,65.40
21.47.23.898,312.00,4.79,4.80,65.30
21.47.23.911,312.00,4.79,4.80,65.10
21.47.23.924,312.00,4.78,4.79,65.30
21.47.23.937,312.00,4.79,4.80,65.30
21.47.23.950,312.00,4.80,4.80,65.30
21.47.23.963,314.00,4.78,4.79,65.50
21.47.23.976,312.00,4.79,4.80,65.50
21.47.23.989,314.00,4.80,4.81,65.20
21.47.24.002,312.00,4.79,4.80,65.10
21.47.24.015,314.00,4.80,4.81,65.20
21.47.24.028,314.00,4.80,4.80,65.20
21.47.24.041,314.00,4.80,4.80,65.20
21.47.24.054,314.00,4.80,4.81,65.20
21.47.24.067,314.00,4.80,4.80,65.20
21.47.24.080,312.00,4.80,4.80,65.30
21.47.24.093,314.00,4.80,4.81,65.20
21.47.24.106,314.00,4.80,4.80,65.30
21.47.24.119,314.00,4.80,4.81,65.60
21.47.24.132,314.00,4.80,4.81,65.20
21.47.24.145,314.00,4.80,4.80,65.30
21.47.24.158,314.00,4.80,4.81,65.30
21.47.24.171,314.00,4.80,4.81,65.30
21.47.24.184,312.00,4.80,4.80,65.20
21.47.24.197,314.00,4.80,4.81,65.50
21.47.24.210,314.00,4.80,4.81,65.30
21.47.24.223,312.00,4.80,4.80,65.20
21.47.24.236,314.00,4.80,4.81,65.30
21.47.24.249,312.00,4.80,4.81,65.10
21.47.24.262,314.00,4.80,4.80,65.40
21.47.24.275,314.00,4.80,4.81,65.30
21.47.24.288,312.00,4.80,4.81,64.80
21.47.24.301,312.00,4.80,4.80,65.20
21.47.24.314,314.00,4.80,4.81,65.50
21.47.24.327,318.00,4.80,4.80,66.10
21.47.24.340,312.00,4.80,4.81,65.30
21.47.24.353,312.00,4.80,4.81,65.00
21.47.24.366,312.00,4.80,4.80,64.70
21.47.24.379,314.00,4.80,4.81,65.20
21.47.24.392,314.00,4.80,4.81,65.40
21.47.24.405,312.00,4.79,4.80,65.10
21.47.24.418,312.00,4.80,4.81,65.20
21.47.24.431,318.00,4.80,4.81,66.10
21.47.24.458,314.00,4.80,4.81,65.30
21.47.24.471,314.00,4.80,4.81,65.60
21.47.24.484,312.00,4.79,4.80,65.30
21.47.24.497,312.00,4.79,4.80,65.00
21.47.24.510,314.00,4.80,4.81,64.90
21.47.24.523,314.00,4.80,4.80,65.30
21.47.24.536,314.00,4.80,4.81,65.20
21.47.24.549,314.00,4.80,4.81,65.40
21.47.24.562,314.00,4.79,4.80,65.50
21.47.24.575,314.00,4.80,4.81,65.20
21.47.24.588,314.00,4.80,4.81,65.30
21.47.24.601,302.00,4.78,4.79,62.90
21.47.24.614,1000.00,4.80,4.81,100.80
21.47.24.627,312.00,4.78,4.79,65.10
21.47.24.640,314.00,4.80,4.80,64.50
21.47.24.653,302.00,4.82,4.82,62.90
21.47.24.666,302.00,4.80,4.81,62.80
21.47.24.679,302.00,4.81,4.81,62.60
21.47.24.692,302.00,4.82,4.82,62.80
21.47.24.705,302.00,4.80,4.81,60.90
21.47.24.718,302.00,4.81,4.82,62.40
21.47.24.731,302.00,4.81,4.82,62.70
21.47.24.744,302.00,4.80,4.81,62.60
21.47.24.757,302.00,4.82,4.83,62.70
21.47.24.770,302.00,4.82,4.82,62.80
21.47.24.783,68.00,4.99,4.99,14.10
21.47.24.796,68.00,5.00,5.01,13.90
21.47.24.809,68.00,5.00,5.00,14.00
21.47.24.822,68.00,4.99,4.99,13.70
21.47.24.835,72.00,5.00,5.01,14.10
21.47.24.848,68.00,5.00,5.00,14.40
21.47.24.861,68.00,5.00,5.00,14.00
21.47.24.874,68.00,5.00,5.01,13.80
21.47.24.887,72.00,4.99,4.99,14.00
21.47.24.900,68.00,5.00,5.00,14.10
21.47.24.913,72.00,5.00,5.01,13.60
21.47.24.926,72.00,5.00,5.00,14.20
21.47.24.939,68.00,5.00,5.00,14.00
21.47.24.952,68.00,5.00,5.01,13.70
21.47.24.965,68.00,5.00,5.00,13.90
21.47.24.978,68.00,5.00,5.01,13.80
21.47.24.991,68.00,5.00,5.00,13.80
21.47.25.004,68.00,5.00,5.00,14.10
21.47.25.017,68.00,5.00,5.00,13.90
21.47.25.030,68.00,5.00,5.00,13.90
21.47.25.043,68.00,4.99,4.99,13.90
21.47.25.056,68.00,5.00,5.00,14.00
21.47.25.069,68.00,5.00,5.00,13.80
21.47.25.082,68.00,5.00,5.00,14.00
21.47.25.095,68.00,5.00,5.01,13.90
21.47.25.120,68.00,5.00,5.00,13.90
21.47.25.133,68.00,5.00,5.00,13.90
21.47.25.146,68.00,4.99,4.99,13.80
21.47.25.159,68.00,5.00,5.00,13.70
21.47.25.172,68.00,5.00,5.00,14.00
21.47.25.185,68.00,5.00,5.00,14.00
21.47.25.198,68.00,5.00,5.00,13.90
21.47.25.211,68.00,5.00,5.00,14.00
21.47.25.224,68.00,4.99,4.99,13.90
21.47.25.237,72.00,5.00,5.00,14.00
21.47.25.250,68.00,5.00,5.00,13.90
21.47.25.263,68.00,4.99,4.99,13.80
21.47.25.276,72.00,5.00,5.00,13.80
21.47.25.289,68.00,5.00,5.00,13.80
21.47.25.302,68.00,4.99,4.99,14.00
21.47.25.315,68.00,4.99,4.99,14.10
21.47.25.328,72.00,5.00,5.00,14.30
21.47.25.341,68.00,4.99,4.99,13.90
21.47.25.354,72.00,5.00,5.00,13.90
21.47.25.367,68.00,5.00,5.00,14.00
21.47.25.380,68.00,5.00,5.00,14.00
21.47.25.393,68.00,5.00,5.00,13.80
21.47.25.406,68.00,5.00,5.00,14.00
21.47.25.419,68.00,4.98,4.99,13.80
21.47.25.432,68.00,5.00,5.01,14.00
21.47.25.445,68.00,5.00,5.00,14.00
21.47.25.458,68.00,5.00,5.00,14.10
21.47.25.471,72.00,5.00,5.01,14.20
21.47.25.484,68.00,4.99,4.99,13.70
21.47.25.497,68.00,5.00,5.00,13.80
21.47.25.510,68.00,5.00,5.01,13.70
21.47.25.523,68.00,4.98,4.98,14.00
21.47.25.536,68.00,5.00,5.01,14.00
21.47.25.549,68.00,5.00,5.01,14.00
21.47.25.562,68.00,4.99,4.99,14.00
21.47.25.575,72.00,5.00,5.00,14.10
21.47.25.588,68.00,5.00,5.00,14.00
21.47.25.601,68.00,4.99,4.99,13.80
21.47.25.614,68.00,5.00,5.01,13.80
21.47.25.627,68.00,4.99,4.99,13.90
21.47.25.640,72.00,4.99,4.99,14.00
21.47.25.653,68.00,5.00,5.01,14.00
21.47.25.666,68.00,5.00,5.00,13.90
21.47.25.679,68.00,5.00,5.00,13.70
21.47.25.692,68.00,5.00,5.01,13.80
21.47.25.705,68.00,4.99,4.99,13.90
21.47.25.718,68.00,5.00,5.00,13.90
21.47.25.731,68.00,5.00,5.00,14.00
21.47.25.744,68.00,4.99,4.99,13.80
21.47.25.757,68.00,5.00,5.01,13.70
21.47.25.793,68.00,5.00,5.00,13.90
21.47.25.806,68.00,4.99,4.99,13.90
21.47.25.819,68.00,5.00,5.00,13.80
21.47.25.832,68.00,4.99,4.99,13.90
21.47.25.845,68.00,4.99,4.99,13.70
21.47.25.858,68.00,5.00,5.00,13.70
21.47.25.871,68.00,5.00,5.00,13.80
21.47.25.884,68.00,4.99,4.99,14.00
21.47.25.897,68.00,5.00,5.00,13.70
21.47.25.910,68.00,5.00,5.00,13.90
21.47.25.923,68.00,4.99,4.99,14.00
21.47.25.936,68.00,5.00,5.00,13.70
21.47.25.949,68.00,5.00,5.01,13.70
21.47.25.962,68.00,4.99,4.99,13.90
21.47.25.975,68.00,5.00,5.00,14.00
21.47.25.988,72.00,5.00,5.00,14.00
21.47.26.001,68.00,4.99,4.99,14.10
21.47.26.014,68.00,5.00,5.01,13.90
21.47.26.027,68.00,5.00,5.00,14.20
21.47.26.040,68.00,4.99,4.99,13.80
21.47.26.053,68.00,5.00,5.01,13.90
21.47.26.066,72.00,5.00,5.00,13.90
21.47.26.079,68.00,5.00,5.00,13.90
21.47.26.092,68.00,5.00,5.00,14.00
21.47.26.105,68.00,4.99,4.99,13.90
21.47.26.118,68.00,5.00,5.01,13.90
21.47.26.131,68.00,5.00,5.00,13.90
21.47.26.144,68.00,4.99,4.99,13.90
21.47.26.157,68.00,5.00,5.01,14.00
21.47.26.170,68.00,5.00,5.00,13.80
21.47.26.183,68.00,4.99,4.99,13.80
21.47.26.196,72.00,5.00,5.00,14.10
21.47.26.209,72.00,5.00,5.00,13.70
21.47.26.222,68.00,5.00,5.00,14.10
21.47.26.235,68.00,5.00,5.00,13.80
21.47.26.248,68.00,5.00,5.00,14.00
21.47.26.261,68.00,5.00,5.00,13.90
21.47.26.274,72.00,5.00,5.01,14.10
21.47.26.287,68.00,5.00,5.00,14.20
21.47.26.300,68.00,4.99,4.99,14.10
21.47.26.313,68.00,5.00,5.00,13.70
21.47.26.326,68.00,5.00,5.00,13.90
21.47.26.339,68.00,5.00,5.00,14.00
21.47.26.352,68.00,5.00,5.01,13.80
21.47.26.365,68.00,5.00,5.00,13.70
21.47.26.378,68.00,5.00,5.00,13.90
21.47.26.391,68.00,5.00,5.00,13.80
21.47.26.404,68.00,5.00,5.00,13.60
21.47.26.417,68.00,5.00,5.00,13.80
21.47.26.430,68.00,5.00,5.01,14.00
21.47.26.459,68.00,4.98,4.99,13.90
21.47.26.472,68.00,4.99,4.99,14.00
21.47.26.485,68.00,4.98,4.99,13.80
21.47.26.498,68.00,4.98,4.99,13.70
21.47.26.511,68.00,4.99,4.99,13.90
21.47.26.524,68.00,4.98,4.98,13.90
21.47.26.537,68.00,4.99,4.99,14.00
21.47.26.550,68.00,5.00,5.00,13.90
21.47.26.563,68.00,4.99,4.99,13.90
21.47.26.576,68.00,5.00,5.00,13.80
21.47.26.589,68.00,5.00,5.00,13.90
21.47.26.602,68.00,4.99,4.99,13.60
21.47.26.615,68.00,5.00,5.01,13.90
21.47.26.628,68.00,5.00,5.00,13.80
21.47.26.641,68.00,4.99,4.99,14.00
21.47.26.654,68.00,5.00,5.01,14.00
21.47.26.667,68.00,5.00,5.00,13.90
21.47.26.680,68.00,4.99,4.99,14.00
21.47.26.693,68.00,5.00,5.00,14.00
21.47.26.706,68.00,4.99,4.99,13.80
21.47.26.719,68.00,4.99,4.99,13.60
21.47.26.732,68.00,5.00,5.01,14.00
21.47.26.745,68.00,4.99,4.99,13.90
21.47.26.758,68.00,5.00,5.01,13.90
21.47.26.771,68.00,5.00,5.00,14.00
21.47.26.784,68.00,4.99,4.99,14.00
21.47.26.797,68.00,5.00,5.01,13.90
21.47.26.810,68.00,5.00,5.00,13.90
21.47.26.823,68.00,4.99,4.99,14.10
21.47.26.836,68.00,5.00,5.01,13.90
21.47.26.849,68.00,5.00,5.00,13.50
21.47.26.862,68.00,4.99,4.99,13.90
21.47.26.875,68.00,5.00,5.01,13.70
21.47.26.888,68.00,5.00,5.01,13.90
21.47.26.901,68.00,4.99,4.99,13.90
21.47.26.914,68.00,5.00,5.01,13.80
21.47.26.927,68.00,5.00,5.00,14.00
21.47.26.940,68.00,5.00,5.00,14.10
21.47.26.953,68.00,5.00,5.01,14.10
21.47.26.966,68.00,4.99,4.99,14.10
21.47.26.979,68.00,5.00,5.01,13.80
21.47.26.992,68.00,5.00,5.01,13.90
21.47.27.005,68.00,5.00,5.00,14.00
21.47.27.018,68.00,5.00,5.00,13.80
21.47.27.031,68.00,5.00,5.00,13.80
21.47.27.044,68.00,4.99,4.99,13.90
21.47.27.057,68.00,4.99,4.99,13.60
21.47.27.070,68.00,5.00,5.01,14.10
21.47.27.083,68.00,5.00,5.00,13.70
21.47.27.096,68.00,5.00,5.01,14.00
21.47.27.125,68.00,5.00,5.00,13.90
21.47.27.138,68.00,5.00,5.00,14.00
21.47.27.151,68.00,5.00,5.00,13.80
21.47.27.164,68.00,4.99,4.99,13.60
21.47.27.177,68.00,5.00,5.00,13.90
21.47.27.190,68.00,5.00,5.01,14.00
21.47.27.203,68.00,4.99,4.99,13.70
21.47.27.216,68.00,5.00,5.00,13.70
21.47.27.229,68.00,5.00,5.00,13.90
21.47.27.242,68.00,4.99,4.99,13.80
21.47.27.255,68.00,5.00,5.00,13.80
21.47.27.268,68.00,5.00,5.00,14.00
21.47.27.281,68.00,4.99,4.99,13.80
21.47.27.294,68.00,5.00,5.00,13.90
21.47.27.307,68.00,5.00,5.00,13.70
21.47.27.320,68.00,4.99,4.99,14.00
21.47.27.333,68.00,5.00,5.01,13.80
21.47.27.346,68.00,5.00,5.00,13.90
21.47.27.359,68.00,4.99,4.99,14.00
21.47.27.372,68.00,4.99,4.99,13.70
21.47.27.385,68.00,4.98,4.98,13.70
21.47.27.398,68.00,4.99,4.99,13.60
21.47.27.411,68.00,4.99,4.99,13.90
21.47.27.424,68.00,4.98,4.98,13.90
21.47.27.437,68.00,4.99,4.99,13.80
21.47.27.450,68.00,4.99,4.99,13.70
21.47.27.463,68.00,4.98,4.98,13.70
21.47.27.476,68.00,5.00,5.01,14.00
21.47.27.489,68.00,5.00,5.00,14.00
21.47.27.502,68.00,4.99,4.99,13.90
21.47.27.515,68.00,5.00,5.00,13.80
21.47.27.528,68.00,5.00,5.00,13.90
21.47.27.541,68.00,4.99,4.99,14.10
21.47.27.554,68.00,5.00,5.00,14.00
21.47.27.567,68.00,5.00,5.00,13.70
21.47.27.580,68.00,4.99,4.99,14.00
21.47.27.593,68.00,5.00,5.01,13.80
21.47.27.606,68.00,5.00,5.00,13.90
21.47.27.619,68.00,5.00,5.00,14.00
21.47.27.632,68.00,5.00,5.00,13.70
21.47.27.645,68.00,4.99,4.99,13.70
21.47.27.658,68.00,5.00,5.00,13.70
21.47.27.671,68.00,4.99,4.99,13.90
21.47.27.684,68.00,4.99,4.99,13.70
21.47.27.697,68.00,5.00,5.01,13.80
21.47.27.710,68.00,5.00,5.01,14.00
21.47.27.723,68.00,4.99,4.99,14.00
21.47.27.736,68.00,5.00,5.01,13.90
21.47.27.749,68.00,5.00,5.00,13.90
21.47.27.762,68.00,4.99,4.99,14.00
21.47.27.789,68.00,5.00,5.00,13.80
21.47.27.802,68.00,4.99,4.99,13.90
21.47.27.815,68.00,5.00,5.00,14.10
21.47.27.828,68.00,5.00,5.00,13.90
21.47.27.841,68.00,4.99,4.99,13.90
21.47.27.854,68.00,5.00,5.00,13.80
21.47.27.867,68.00,5.00,5.00,13.90
21.47.27.880,68.00,4.98,4.99,14.00
21.47.27.893,68.00,5.00,5.00,13.80
21.47.27.906,68.00,5.00,5.00,13.90
21.47.27.919,68.00,5.00,5.00,13.90
21.47.27.932,68.00,5.00,5.00,13.80
21.47.27.945,68.00,5.00,5.00,13.80
21.47.27.958,68.00,5.00,5.00,14.00
21.47.27.971,68.00,5.00,5.00,13.80
21.47.27.984,68.00,4.99,4.99,13.90
21.47.27.997,68.00,5.00,5.00,13.90
21.47.28.010,68.00,5.00,5.00,13.70
21.47.28.023,68.00,4.99,4.99,14.00
21.47.28.036,68.00,5.00,5.00,14.00
21.47.28.049,68.00,5.00,5.01,13.90
21.47.28.062,68.00,4.99,4.99,13.90
21.47.28.075,72.00,5.00,5.00,14.00
21.47.28.088,68.00,5.00,5.00,13.90
21.47.28.101,72.00,4.99,4.99,13.80
21.47.28.114,68.00,5.00,5.00,13.90
21.47.28.127,68.00,5.00,5.00,14.00
21.47.28.140,68.00,4.99,4.99,13.70
21.47.28.153,68.00,5.00,5.00,13.90
21.47.28.166,68.00,5.00,5.00,13.80
21.47.28.179,68.00,5.00,5.00,13.80
21.47.28.192,68.00,5.00,5.01,13.90
21.47.28.205,68.00,5.00,5.00,13.80
21.47.28.218,68.00,5.00,5.00,13.80
21.47.28.231,68.00,5.00,5.01,13.80
21.47.28.244,68.00,4.99,4.99,14.10
21.47.28.257,68.00,5.00,5.00,14.10
21.47.28.270,68.00,5.00,5.01,13.90
21.47.28.283,68.00,4.99,4.99,14.00
21.47.28.296,68.00,5.00,5.00,13.80
21.47.28.309,68.00,5.00,5.01,13.90
21.47.28.322,72.00,4.99,4.99,13.80
21.47.28.335,68.00,5.00,5.01,13.70
21.47.28.348,68.00,5.00,5.00,13.80
21.47.28.361,68.00,4.99,4.99,13.90
21.47.28.374,68.00,5.00,5.01,14.00
21.47.28.387,68.00,5.00,5.00,14.00
21.47.28.400,68.00,4.99,4.99,14.00
21.47.28.413,68.00,5.00,5.01,13.80
21.47.28.426,72.00,5.00,5.00,13.90
21.47.28.454,68.00,5.00,5.01,13.90
21.47.28.467,68.00,5.00,5.00,13.70
21.47.28.480,68.00,5.00,5.00,13.90
21.47.28.493,68.00,5.00,5.00,14.00
21.47.28.506,68.00,5.00,5.00,13.80
21.47.28.519,68.00,5.00,5.00,13.70
21.47.28.532,68.00,5.00,5.00,13.90
21.47.28.545,68.00,5.00,5.00,14.00
21.47.28.558,68.00,5.00,5.00,13.90
21.47.28.571,68.00,5.00,5.00,13.70
21.47.28.584,68.00,4.99,4.99,13.80
21.47.28.597,68.00,4.99,4.99,14.10
21.47.28.610,68.00,5.00,5.00,14.00
21.47.28.623,68.00,4.99,4.99,14.00
21.47.28.636,68.00,5.00,5.00,13.90
21.47.28.649,68.00,5.00,5.00,13.80
21.47.28.662,68.00,4.99,4.99,13.80
21.47.28.675,68.00,5.00,5.00,14.00
21.47.28.688,68.00,5.00,5.00,13.80
21.47.28.701,68.00,5.00,5.00,13.90
21.47.28.714,68.00,5.00,5.00,13.90
21.47.28.727,68.00,5.00,5.00,13.70
21.47.28.740,68.00,5.00,5.00,13.80
21.47.28.753,68.00,5.00,5.00,13.80
21.47.28.766,68.00,5.00,5.00,13.80
21.47.28.779,68.00,5.00,5.00,13.60
21.47.28.792,68.00,5.00,5.00,13.90
21.47.28.805,68.00,5.00,5.00,14.10
21.47.28.818,68.00,5.00,5.00,13.80
21.47.28.831,68.00,5.00,5.00,13.80
21.47.28.844,68.00,5.00,5.00,13.90
21.47.28.857,68.00,5.00,5.00,13.60
21.47.28.870,68.00,5.00,5.00,14.00
21.47.28.883,68.00,4.99,4.99,13.80
21.47.28.896,68.00,5.00,5.00,14.20
21.47.28.909,68.00,5.00,5.01,13.80
21.47.28.922,68.00,4.99,4.99,13.90
21.47.28.935,68.00,5.00,5.00,14.00
21.47.28.948,72.00,5.00,5.00,14.20
21.47.28.961,68.00,4.99,4.99,14.00
21.47.28.974,68.00,5.00,5.00,13.80
21.47.28.987,68.00,5.00,5.00,13.80
21.47.29.000,68.00,4.99,4.99,13.80
21.47.29.013,68.00,5.00,5.00,13.70
21.47.29.026,68.00,5.00,5.00,13.80
21.47.29.039,68.00,4.99,4.99,14.00
21.47.29.052,68.00,5.00,5.00,13.80
21.47.29.065,68.00,5.00,5.00,13.90
21.47.29.078,68.00,5.00,5.00,13.80
21.47.29.091,68.00,5.00,5.01,13.80
21.47.29.121,68.00,4.99,4.99,13.60
21.47.29.134,68.00,5.00,5.00,13.80
21.47.29.147,72.00,5.00,5.00,13.90
21.47.29.160,68.00,4.99,4.99,14.10
21.47.29.173,68.00,5.00,5.00,13.90
21.47.29.186,72.00,5.00,5.00,13.90
21.47.29.199,68.00,5.00,5.00,13.70
